,host_name,calculated_host_listings_count_entire_homes,neighbourhood_cleansed,latitude,longitude
3135,Nikolaos,7,ΑΜΠΕΛΟΚΗΠΟΙ,37.99309312409646,23.765113073782967
3136,HostPal,7,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9837053,23.738111
3137,Loukas,40,ΚΕΡΑΜΕΙΚΟΣ,37.98018,23.71869
3138,Mgv,101,ΠΕΤΡΑΛΩΝΑ,37.96942,23.70766
3139,Mgv,101,ΠΑΓΚΡΑΤΙ,37.97205087812454,23.74653879915613
3140,Mgv,101,ΠΕΤΡΑΛΩΝΑ,37.96798,23.70591
3141,Andrés,3,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98615881705226,23.721840418875217
3142,Berna,11,ΙΛΙΣΙΑ,37.97583,23.75588
3143,Angeliki,7,ΝΕΟΣ ΚΟΣΜΟΣ,37.96263,23.72676
3144,Alexander,3,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,37.9999776,23.729364
3145,TopHouzzing Properties,41,ΚΟΛΩΝΑΚΙ,37.97987,23.73904
3146,Mgv,101,ΠΑΓΚΡΑΤΙ,37.97063,23.74422
3147,Hestia,40,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.983749,23.738482
3148,Youla,18,ΠΕΤΡΑΛΩΝΑ,37.9696,23.711
3149,Goldally,30,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9898579,23.7221163
3150,Marianna,19,ΝΙΡΒΑΝΑ,38.01421,23.72679
3151,Mgv,101,ΠΑΓΚΡΑΤΙ,37.97063,23.74422
3152,Joelle,14,ΝΕΟΣ ΚΟΣΜΟΣ,37.96266945437625,23.72654170183726
3153,Chris,13,ΝΕΟΣ ΚΟΣΜΟΣ,37.95702,23.72904
3154,Blueground,26,ΠΑΓΚΡΑΤΙ,37.9706718,23.74189560000002
3155,Manolis,16,ΠΑΓΚΡΑΤΙ,37.9690708,23.7512459
3156,Ιωάννης Άγγελος,18,ΑΚΡΟΠΟΛΗ,37.965808,23.7142978
3157,Stavros,15,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99282796842785,23.7268588134918
3158,Nasos,41,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9778053,23.731324
3159,Upstreet,121,ΝΕΟΣ ΚΟΣΜΟΣ,37.959801,23.734001
3160,Nikos,4,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9847261,23.723903
3161,Bonni,18,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0014,23.73337
3162,Mgv,101,ΠΑΓΚΡΑΤΙ,37.97131,23.74421
3163,Miglen,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98525,23.7292
3164,Steve,3,ΘΗΣΕΙΟ,37.97727,23.72103
3165,Konstantinos,3,ΚΟΛΩΝΑΚΙ,37.977084,23.7370883
3166,Yorgos,4,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98832,23.72195
3167,Gianttrip,30,ΠΑΓΚΡΑΤΙ,37.96691,23.74722
3168,Stavros,15,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.996178,23.723846
3169,Chryssa,9,ΖΑΠΠΕΙΟ,37.96788,23.73577
3170,Mamaxo,12,ΑΜΠΕΛΟΚΗΠΟΙ,37.9847141,23.7531873
3171,Mgv,101,ΠΑΓΚΡΑΤΙ,37.97053861154205,23.745027582512723
3172,Konstantinos,6,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98235257948086,23.73599368134085
3173,Nasos,41,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974369,23.730022
3174,Angela,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98178482055664,23.7266788482666
3175,Theo,16,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98884,23.72683
3176,Chrisanthi,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976601,23.731647
3177,Alexis,3,ΙΛΙΣΙΑ,37.97733,23.75615
3178,George,11,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96943,23.73027
3179,George,57,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96541,23.72395
3180,Tèo,49,ΠΕΔΙΟ ΑΡΕΩΣ,37.99395,23.73232
3181,Alfiarios,4,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96294,23.72412
3182,Mira And Oleg,4,ΖΑΠΠΕΙΟ,37.967020308167214,23.731550617657863
3183,KASO Homes,4,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9643995,23.7230874
3184,Leonidas,22,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97514,23.73085
3185,Giasmin,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97627592484365,23.731841430376925
3186,Kyriakos,7,ΝΕΟΣ ΚΟΣΜΟΣ,37.96121,23.72342
3187,Petros,11,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98686,23.74369
3188,Θεοδοσης,10,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.9882619,23.7075686
3189,Sokol,42,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98047812944746,23.724980653223952
3190,Blue,10,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96694,23.72706
3191,Ulysses,7,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96854066226911,23.73052396015736
3192,Tèo,49,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99560216495608,23.73091212842031
3193,Βασιλειος,3,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00401,23.73125
3194,Versaweiss,11,ΑΚΡΟΠΟΛΗ,37.96696745367943,23.723362907767296
3195,D & Y Boutique Athens,50,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97933578491211,23.72760009765625
3196,Giasmin,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97660247556918,23.731915711269924
3197,Miltos,5,ΑΚΡΟΠΟΛΗ,37.97112,23.73003
3198,Nadim,4,ΣΤΑΔΙΟ,37.9648827170168,23.74532955383309
3199,Evagelos,8,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96449,23.72136
3200,Athens Color Cube,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978,23.72776
3201,Ciel Living,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97551727294922,23.72875595092773
3202,Konstantinos,3,ΝΕΟΣ ΚΟΣΜΟΣ,37.9657236,23.7324397
3203,Alexander,3,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.0069591,23.7282197
3204,Mgv,101,ΠΕΤΡΑΛΩΝΑ,37.96735,23.70751
3205,Spiros,12,ΝΕΟΣ ΚΟΣΜΟΣ,37.963462294443566,23.7322731791434
3206,Jj,16,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96739,23.72498
3207,Roubina,20,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96706861688591,23.725390210155528
3208,Maria,8,ΚΟΛΩΝΑΚΙ,37.9789041,23.739423
3209,W.S.D Home Inn,15,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965075713568005,23.72370351858771
3210,Roubina,20,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968501775890005,23.725538695734183
3211,Giorgos,4,ΚΕΡΑΜΕΙΚΟΣ,37.98172,23.72289
3212,Chris,3,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9673214,23.727768
3213,Georgio,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97673,23.73192
3214,Dimitris,5,ΝΕΟΣ ΚΟΣΜΟΣ,37.96296,23.73051
3215,V² Development,27,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9903983,23.7378786
3216,Neslihan,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97305850044476,23.731653224312826
3217,Tia & Mike,11,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9645,23.72635
3218,Chris,3,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9674757,23.7282558
3219,Thomas,3,ΘΗΣΕΙΟ,37.9751658,23.7168431
3220,Ulysses,7,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9674327,23.7295575
3221,Hestia,40,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99077606201172,23.736297607421875
3222,Amelie,32,ΑΝΩ ΠΑΤΗΣΙΑ,38.01748650476172,23.7337374880003
3223,Kοnstantinos,11,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9868,23.73471
3224,Nikos,26,ΑΚΡΟΠΟΛΗ,37.96793804730307,23.723156213448885
3225,Dora,4,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9686,23.7301
3226,Maryland,56,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9760049,23.7319248
3227,Εύη,4,ΘΗΣΕΙΟ,37.97725,23.72213
3228,Nikos,26,ΑΚΡΟΠΟΛΗ,37.96926,23.72525
3229,HAUSolutions,20,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9834935,23.7219219
3230,George,3,ΑΚΡΟΠΟΛΗ,37.96994,23.72583
3231,Alister,3,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.992295903180505,23.72797064543839
3232,Κωνσταντινος,22,ΝΕΟΣ ΚΟΣΜΟΣ,37.9595039,23.7304407
3233,Panagiotis,20,ΣΤΑΔΙΟ,37.9663783,23.7413495
3234,Athanasios,4,ΝΕΟΣ ΚΟΣΜΟΣ,37.96423,23.72773
3235,D & Y Boutique Athens,50,ΖΑΠΠΕΙΟ,37.96785,23.73122
3236,Sunny Home,15,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97823,23.72497
3237,Tia & Mike,11,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96186,23.71881
3238,Liv,9,ΑΜΠΕΛΟΚΗΠΟΙ,37.9912169,23.7664927
3239,LUXandEASY,15,ΝΙΡΒΑΝΑ,38.01110510000001,23.7275353
3240,Ioannis,6,ΖΑΠΠΕΙΟ,37.97184,23.7336
3241,Marietta,8,ΘΗΣΕΙΟ,37.97768,23.72187
3242,The Newel Psychiko,5,ΕΛΛΗΝΟΡΩΣΩΝ,37.99635749999999,23.7723704
3243,David,12,ΖΑΠΠΕΙΟ,37.96867,23.73141
3244,Marianna,19,ΝΙΡΒΑΝΑ,38.01028,23.7273
3245,Κωνσταντινος,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9774142,23.7249087
3246,Golden Home Holidays,35,ΝΕΟΣ ΚΟΣΜΟΣ,37.96388,23.72831
3247,Upstreet,121,ΝΕΟΣ ΚΟΣΜΟΣ,37.96042,23.73325
3248,Alexios,6,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99651,23.72054
3249,Nikos,26,ΝΕΟΣ ΚΟΣΜΟΣ,37.96317,23.72729
3250,Gianttrip,30,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9923289,23.7272082
3251,Chris,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97893,23.72396
3252,Filia Place,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979778,23.725077
3253,Liv,9,ΑΜΠΕΛΟΚΗΠΟΙ,37.9912169,23.7664927
3254,Monk,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977264,23.727346
3255,Εύη,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97823,23.72366
3256,Liv,9,ΑΜΠΕΛΟΚΗΠΟΙ,37.9912169,23.7664927
3257,Raise Team,42,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97893,23.72961
3258,GK Properties,25,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97542,23.73286
3259,Anna Maria,4,ΝΕΑ ΚΥΨΕΛΗ,37.99977,23.74324
3260,Damian,8,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966307707610575,23.729052543640137
3261,Dimi David,26,ΙΛΙΣΙΑ,37.97585,23.75077
3262,Wayhome,13,ΘΗΣΕΙΟ,37.97533918544109,23.71687883372956
3263,Athenian Home,6,ΝΙΡΒΑΝΑ,38.00779,23.72516
3264,George,11,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96907,23.72982
3265,Harry,64,ΓΟΥΔΙ,37.98223,23.75663
3266,Mamaxo,12,ΑΜΠΕΛΟΚΗΠΟΙ,37.9847118,23.7531724
3267,Blueground,26,ΠΑΓΚΡΑΤΙ,37.96733589999999,23.7452234
3268,Daniela,3,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99132,23.7326
3269,Marianna,19,ΓΟΥΔΙ,37.98536,23.7614
3270,Upstreet,121,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.991215737871,23.73312766876437
3271,Youla,18,ΑΜΠΕΛΟΚΗΠΟΙ,37.98603,23.75565
3272,CloudKeys,35,ΑΜΠΕΛΟΚΗΠΟΙ,37.9907225,23.7640192
3273,Toni,47,ΠΕΤΡΑΛΩΝΑ,37.96777,23.70817
3274,Mgv,101,ΑΜΠΕΛΟΚΗΠΟΙ,37.987,23.75196
3275,Flavia,19,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98843,23.7426
3276,George,57,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96411,23.71939
3277,Evan&Anetta,68,ΚΕΡΑΜΕΙΚΟΣ,37.9831288,23.7155182
3278,Dimi David,26,ΠΑΓΚΡΑΤΙ,37.97257,23.74754
3279,Miglen,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98552,23.72617
3280,Antria,4,ΚΟΛΩΝΑΚΙ,37.97731,23.74028
3281,Dimosthenis,5,ΑΜΠΕΛΟΚΗΠΟΙ,37.99,23.76521
3282,Sunny,9,ΑΝΩ ΚΥΨΕΛΗ,38.00657,23.74047
3283,Yorgos,4,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98829,23.72192
3284,Heartlock,8,ΚΟΛΩΝΑΚΙ,37.9792843,23.7450229
3285,WSD Home Inn,27,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9980128,23.7200916
3286,K&M Villas,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97709,23.73387
3287,Mgv,101,ΠΑΓΚΡΑΤΙ,37.97364977652245,23.746763676879823
3288,Ioannis,4,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98706249424392,23.73030673730949
3289,Nikolaos,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976539,23.7242928
3290,Hestia,40,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.983143,23.736509
3291,Mgv,101,ΠΕΤΡΑΛΩΝΑ,37.96732,23.70675
3292,Katerina,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97563,23.73442
3293,Olala Homes,21,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9769,23.73247
3294,Maria,8,ΚΟΛΩΝΑΚΙ,37.97749928676486,23.738190836358
3295,Laszlo,4,ΝΕΟΣ ΚΟΣΜΟΣ,37.96215,23.7317
3296,Klairi,3,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9865179,23.7322537
3297,HAUSolutions,20,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98426177008052,23.722935203604635
3298,Nikolaos,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976539,23.7242928
3299,Hestia,40,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98297119140625,23.73576164245605
3300,Liroy,35,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97627,23.72778
3301,Nick,9,ΣΤΑΔΙΟ,37.96661,23.73541
3302,Dimitris,5,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98839,23.73647
3303,Golden Home Holidays,35,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98854962169067,23.7300992441803
3304,Nasos,41,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97371,23.72844
3305,Panagiotis,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98329,23.72837
3306,Gavriil,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9845836760828,23.73172857005057
3307,Solonos,20,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99043,23.72993
3308,Homm ®,13,ΝΕΟΣ ΚΟΣΜΟΣ,37.9655,23.73123
3309,Eleni,23,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9639457,23.725047
3310,Lamda,3,ΚΕΡΑΜΕΙΚΟΣ,37.97884,23.71371
3311,Emmanouil,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97669,23.73215
3312,Olala Homes,21,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97818,23.73127
3313,Ivy Vacation Rentals,21,ΖΑΠΠΕΙΟ,37.9677144,23.7327074
3314,Spyros,3,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98593570000001,23.7367556
3315,Angela,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98291,23.72711
3316,Lydia,4,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9870658,23.73231
3317,Anastasia,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9764951,23.7316029
3318,Hestia,40,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99077606201172,23.736297607421875
3319,Κωνσταντίνος,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97622,23.72507
3320,WeHost Athens,11,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97182,23.7305685
3321,Nasos,10,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.973713,23.729889
3322,Liroy,35,ΘΗΣΕΙΟ,37.97405,23.71412
3323,Athens Color Cube,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978,23.72776
3324,Evagelos,8,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96719,23.72796
3325,AthINN,9,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977795,23.728117
3326,Nicholas,6,ΖΑΠΠΕΙΟ,37.96752,23.73072
3327,Smart Plan,8,ΘΗΣΕΙΟ,37.9765407,23.7148086
3328,Ioannis,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97132,23.73152
3329,Tia & Mike,11,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9645,23.72635
3330,Mgv,101,ΠΑΓΚΡΑΤΙ,37.97,23.74516
3331,Gtrip,15,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97473550233405,23.731322912821625
3332,George,57,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96742,23.72702
3333,Maryland,56,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759687,23.7295807
3334,Maryland,56,ΠΑΤΗΣΙΑ,38.01145,23.73418
3335,Aliki,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97633,23.72796
3336,Alexios,6,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99568364506472,23.719509005557253
3337,Altanay,4,ΚΕΡΑΜΕΙΚΟΣ,37.98245,23.71737
3338,Παναγιώτης,44,ΠΕΔΙΟ ΑΡΕΩΣ,37.99238,23.7381
3339,Panagiotis,5,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98316,23.72234
3340,Παναγιώτης,44,ΠΕΔΙΟ ΑΡΕΩΣ,37.9961,23.73384
3341,Raise Team,42,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978,23.72411
3342,Koyo,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9797594,23.7249087
3343,Chris,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97704,23.72467
3344,Raise Team,42,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97914,23.72331
3345,Joelle,14,ΝΕΟΣ ΚΟΣΜΟΣ,37.9647571,23.7283003
3346,Yigit Can,7,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.963302,23.721751
3347,Ivy Vacation Rentals,21,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9774263,23.7290945
3348,Goldally,30,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99953,23.72084
3349,Athenian Home,6,ΝΙΡΒΑΝΑ,38.01194,23.72208
3350,Theo,16,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98807,23.72859
3351,Liv,9,ΠΑΓΚΡΑΤΙ,37.96871,23.74717
3352,Dimi,4,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9927,23.72605
3353,Yiannis,3,ΑΜΠΕΛΟΚΗΠΟΙ,37.98828,23.7616
3354,Nickolas,5,ΠΑΤΗΣΙΑ,38.01437,23.73294
3355,Maryland,56,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9829484,23.7218243
3356,Nadia,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98286,23.72996
3357,Orchidea Monika,3,ΚΥΨΕΛΗ,38.00065,23.73952
3358,Sokol,42,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98226876624553,23.7180574676656
3359,Vana,3,ΑΜΠΕΛΟΚΗΠΟΙ,37.99194,23.7685
3360,Nikolaos,4,ΙΛΙΣΙΑ,37.97564,23.75292
3361,Stratos,6,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99612,23.72975
3362,Golden Home Holidays,35,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96758,23.7278
3363,Bill & John,30,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97965,23.73649
3364,Maria,22,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98472,23.73782
3365,Emmanuela,20,ΚΟΛΩΝΑΚΙ,37.97804,23.7444
3366,Athens Houses,19,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96371,23.7251
3367,Robert,11,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977036,23.7307824
3368,Antonios,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9768906,23.7308544
3369,Dimi David,26,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97364,23.73198
3370,Gianttrip,30,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97706,23.72519
3371,Toni,47,ΖΑΠΠΕΙΟ,37.97083,23.73256
3372,Heartlock,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97855483991102,23.728273335581974
3373,Pericles,4,ΑΚΡΟΠΟΛΗ,37.9652123,23.720167
3374,The Square Six,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97559,23.73313
